row_id,track,step,title,owner_name,status,evidence,check_method,prereq,note,api_path,api_evidence,wait_target
STD-MFG-117,T4,C6,재고상품(상품 액세서리) 관리,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.4 §04 출고 · 공정관리 PDF Case16 || P1판정(260902): PDF p.4 §04 출고 · 공정관리 PDF Case16 — 현행 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-118,T4,C6,제작완료 썸네일 확인 화면,최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.4 §04 출고 ★썸네일 보는 화면 || P1판정(260902): PDF p.4 §04 출고 ★썸네일 보는 화면 — 현행 MES 화면,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-119,T4,C6,일부 재제작+재배송 지시(MES 주문복사),최숙진,미착수,[상위:STD-CLM-015] 후니프린팅_주문프로세스_20251001.pdf p.7 §07 case1 || P1판정(260902): auto-vs-human §2.6 #78 🧑MES ✅현행(주문복사),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-120,T4,C6,전체 재제작+재배송 지시,최숙진,미착수,[상위:STD-CLM-015] 후니프린팅_주문프로세스_20251001.pdf p.7 §07 case2 || P1판정(260902): auto-vs-human §2.6 #78 🧑MES ✅현행,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-121,T4,C6,반송 접수·반송여부 체크,최숙진,미착수,[구분:STD-CLM-005] 후니프린팅_주문프로세스_20251001.pdf p.7 §07 반송 || P1판정(260902): auto-vs-human §2.6 #79 🧑 ✅현행(Nfocus 반송요청),Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-122,T4,C6,주문 내 정산 메모필드(반송비·재제작 비용 부담),최숙진,미착수,후니프린팅_주문프로세스_20251001.pdf p.7 §07 정산관련 || P1판정(260902): PDF p.7 §07 정산관련 — 현행 메모 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-123,T4,C6,재출고 신규송장 부여(상품누락 추가발송·교환 재발송),최숙진,미착수,[상위:STD-SHP-012] 후니프린팅_주문프로세스_20251001.pdf p.7 §07 재출고 || P1판정(260902): PDF p.7 §07 재출고 — 현행 수기 신규송장,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),server-api,order-server-public.endpoints.json PUT /orders/update-invoices,
STD-MFG-124,T4,C6,반품·교환 웹훅 기록만 하고 MES 작업 자동생성 안 함,서희항,미착수,[상위:STD-ADO-022] order-to-mes-process.md §7.4 || P1판정(260902): §7.4 「반품·교환 웹훅은 기록만」 — 웹훅 수신함은 실재하나 클레임 분기 코드 0건,반품 웹훅 1건이 수신함에 기록만 되고 MES 작업이 생기지 않으면 완료.,STD-MFG-136,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1일,none,샵바이 비경유,
STD-MFG-125,T5,D1,파일 오류 재업로드 요청 알림톡 발송(자동·담당자 발),서희항,미착수,[상위:STD-ART-018] order-to-mes-process.md §10 · 주문프로세스 PDF p.2 §02 || P1판정(260902): auto-vs-human §2.5 #67 「❌ 우리 몫 · 미구현」 · §11 4단계 미체크,테스트 주문에 재업로드 요청 알림톡/SMS 가 오면 완료.,EXT-ALIMTALK;STD-MFG-128,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=1일,none,샵바이 비경유,
STD-MFG-126,T5,D1,재업로드 접수 확인 알림,서희항,미착수,[상위:STD-ART-018] order-to-mes-process.md §10 || P1판정(260902): §10 — 재업로드 접수 확인 알림 미구현,재업로드 후 접수 확인 문자가 오면 완료.,STD-MFG-125,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=반일,none,샵바이 비경유,
STD-MFG-128,T5,D1,알림톡 템플릿 사전 심사·승인 관리,신우진,미착수,[상위:STD-SYS-006] order-to-mes-process.md §10 실무 주의 || P1판정(260902): §10 실무 주의 「심사 기간 때문에 일정에 영향」 · §12-7 채널 미확정,알림톡 템플릿 심사 신청서가 제출되고 승인 회신이 오면 완료.,EXT-ALIMTALK,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=1일 · 소요 미합산(분류=이슈),none,샵바이 비경유,
STD-MFG-129,T5,D1,알림톡 발송 실패 시 SMS/LMS 자동 대체,서희항,미착수,[상위:STD-SYS-006] order-to-mes-process.md §10 · §12-7 || P1판정(260902): §10 · §12-7 — SMS/LMS 대체 미구현,알림톡 실패 시 SMS 로 대체 발송되면 완료.,STD-MFG-128,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=반일,none,샵바이 비경유,
STD-MFG-130,T5,D1,알림 발송 주체 경계 준수(주문·결제·배송=샵바이 / 파일=우리),최숙진,미착수,[상위:STD-SYS-006] order-to-mes-process.md §10 표 || P1판정(260902): §10 표 — 경계 자체는 문서로 확정(주문·결제·배송=샵바이 / 파일=우리),"셀러어드민 알림 템플릿에 파일 관련 알림이 없고, 우리 쪽에 주문·결제 알림이 없으면 완료.",—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-131,T4,C5,단계별 체류 건수·DLQ 처리 현황 대시보드,서희항,미착수,[상위:STD-SYS-016] order-to-mes-process.md §11 5단계 || P1판정(260902): §11 5단계 「처리 현황 대시보드」 미체크 · 코드 0건,webadmin 에 단계별 체류 건수 화면이 생기면 완료.,—,분류=개발 · 오픈차단여부=오픈 무관 · 작업량=2-3일,none,샵바이 비경유,
STD-MFG-132,T4,C5,조직별 권한 관리(마스터/상품마케팅/발주/생산/출고/외주관리/회계경리),최숙진,미착수,[상위:STD-SYS-002] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 || P1판정(260902): PDF p.4 §04 조직 7종 — 현행 MES 권한 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-133,T4,C5,오프라인 주문 등록(거래처별 EXCEL·금액 직접 입력),신우진,미실측,[상위:STD-ORD-027] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 ★오프라인 주문 || P1판정(260902): auto-vs-human §5 A-6 「오프라인 주문이 신규 시스템 범위인지 범위 미결 — PM」,"오프라인 주문을 현행 MES 로 두기로 결정하고, 결정 문장 1줄과 결정일(YYYY-MM-DD)이 `R/R3/decisions-for-pm.md` §A-4(Plan B 확정) 의 STD-MFG-133 줄에 기재되어 있으면 완료 (기록처: 모범 STD-SYS-027 형식).",—,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),none,샵바이 비경유,
STD-MFG-134,T4,C5,거래처별 청구서 발행(오프라인주문·금액 포함),최숙진,미착수,[상위:STD-B2B-006] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 회계경리 || P1판정(260902): PDF p.4 §04 회계경리 — 현행 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
STD-MFG-135,T4,C5,세금계산서 발행여부·발행날짜 정보 보관,최숙진,미착수,[상위:STD-B2B-012] 후니프린팅_주문프로세스_20251001.pdf p.7 §08 || P1판정(260902): PDF p.7 §08 — 현행 운영,Plan B: 신규몰 주문 1건을 현행 MES·수기 절차(의뢰서·바코드·송장)로 끝까지 처리해 보고 막히는 곳을 적으면 완료.,—,분류=검증 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=검증),none,샵바이 비경유,
BLK-S2-3,T4,C5,[선행 입력] MES WCF 스펙(WSDL·상태 코드·품목 마스터) 보유 여부·위치,외부(MES 담당),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:316,회신 메일·메신저 기록을 열어 「MES WCF 스펙(WSDL·상태 코드·품목 마스터) 보유 여부·위치」 값이 적혀 있는지 조회한다,—,NEW 사유: 원장에 소유 행이 없는 입력 대기 · 왜 필요: D-P5·D-P6 을 추정에서 확정으로,none,샵바이 비경유(외부 벤더 대기),외부(MES 담당)
